0.9173 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
39.1473 	EXP 	text_2: autoDraw = False
39.1473 	EXP 	textbox: autoDraw = False
39.1473 	EXP 	text_3: autoDraw = False
39.1473 	EXP 	text_2: height = 0.05
39.1473 	EXP 	text_2: height = 0.05
39.1473 	EXP 	text_2: height = 0.05
39.1473 	EXP 	text_2: text = 'c_s_h_o_n'
39.1473 	EXP 	text_2: autoDraw = True
39.1473 	EXP 	textbox: autoDraw = True
39.1473 	EXP 	text_3: autoDraw = True
39.2168 	DATA 	Mouse:  Left button up, pos=(726,175)
40.7249 	DATA 	Keypress: c
40.8882 	DATA 	Keypress: u
41.1658 	DATA 	Keypress: s
41.2717 	DATA 	Keypress: h
41.8993 	DATA 	Keypress: i
42.0159 	DATA 	Keypress: o
42.2828 	DATA 	Keypress: n
43.9671 	DATA 	Mouse: Left button down, pos=(686,171)
43.9832 	EXP 	New trial (rep=0, index=5): {'test': 'c_m_r_'}
43.9972 	EXP 	text_2: autoDraw = False
43.9972 	EXP 	textbox: autoDraw = False
43.9972 	EXP 	text_3: autoDraw = False
43.9972 	EXP 	text_2: height = 0.05
43.9972 	EXP 	text_2: height = 0.05
43.9972 	EXP 	text_2: height = 0.05
43.9972 	EXP 	text_2: text = 'c_m_r_'
43.9972 	EXP 	text_2: autoDraw = True
43.9972 	EXP 	textbox: autoDraw = True
43.9972 	EXP 	text_3: autoDraw = True
44.0675 	DATA 	Mouse:  Left button up, pos=(686,171)
53.9821 	EXP 	New trial (rep=0, index=6): {'test': '_ea_o_'}
53.9976 	EXP 	text_2: autoDraw = False
53.9976 	EXP 	textbox: autoDraw = False
53.9976 	EXP 	text_3: autoDraw = False
53.9976 	EXP 	text_2: autoDraw = False
53.9976 	EXP 	textbox: autoDraw = False
53.9976 	EXP 	text_3: autoDraw = False
53.9976 	EXP 	text_2: height = 0.05
53.9976 	EXP 	text_2: height = 0.05
53.9976 	EXP 	text_2: height = 0.05
53.9976 	EXP 	text_2: text = '_ea_o_'
53.9976 	EXP 	text_2: autoDraw = True
53.9976 	EXP 	textbox: autoDraw = True
53.9976 	EXP 	text_3: autoDraw = True
63.9828 	EXP 	New trial (rep=0, index=7): {'test': '_oo_'}
63.9983 	EXP 	text_2: autoDraw = False
63.9983 	EXP 	textbox: autoDraw = False
63.9983 	EXP 	text_3: autoDraw = False
63.9983 	EXP 	text_2: autoDraw = False
63.9983 	EXP 	textbox: autoDraw = False
63.9983 	EXP 	text_3: autoDraw = False
63.9983 	EXP 	text_2: height = 0.05
63.9983 	EXP 	text_2: height = 0.05
63.9983 	EXP 	text_2: height = 0.05
63.9983 	EXP 	text_2: text = '_oo_'
63.9983 	EXP 	text_2: autoDraw = True
63.9983 	EXP 	textbox: autoDraw = True
63.9983 	EXP 	text_3: autoDraw = True
65.3779 	DATA 	Keypress: b
65.9168 	DATA 	Keypress: o
66.0385 	DATA 	Keypress: o
66.1748 	DATA 	Keypress: k
66.7678 	DATA 	Mouse: Left button down, pos=(686,171)
66.7833 	EXP 	New trial (rep=0, index=8): {'test': 't_g_r'}
66.7981 	EXP 	text_2: autoDraw = False
66.7981 	EXP 	textbox: autoDraw = False
66.7981 	EXP 	text_3: autoDraw = False
66.7981 	EXP 	text_2: height = 0.05
66.7981 	EXP 	text_2: height = 0.05
66.7981 	EXP 	text_2: height = 0.05
66.7981 	EXP 	text_2: text = 't_g_r'
66.7981 	EXP 	text_2: autoDraw = True
66.7981 	EXP 	textbox: autoDraw = True
66.7981 	EXP 	text_3: autoDraw = True
66.8504 	DATA 	Mouse:  Left button up, pos=(686,171)
68.0402 	DATA 	Keypress: t
68.4503 	DATA 	Keypress: i
68.6688 	DATA 	Keypress: g
68.8330 	DATA 	Keypress: e
68.9500 	DATA 	Keypress: r
69.3015 	DATA 	Mouse: Left button down, pos=(686,171)
69.3171 	EXP 	New trial (rep=0, index=9): {'test': '_o_s_'}
69.3312 	EXP 	text_2: autoDraw = False
69.3312 	EXP 	textbox: autoDraw = False
69.3312 	EXP 	text_3: autoDraw = False
69.3312 	EXP 	text_2: height = 0.05
69.3312 	EXP 	text_2: height = 0.05
69.3312 	EXP 	text_2: height = 0.05
69.3312 	EXP 	text_2: text = '_o_s_'
69.3312 	EXP 	text_2: autoDraw = True
69.3312 	EXP 	textbox: autoDraw = True
69.3312 	EXP 	text_3: autoDraw = True
69.3823 	DATA 	Mouse:  Left button up, pos=(686,171)
79.3312 	EXP 	text_2: autoDraw = False
79.3312 	EXP 	textbox: autoDraw = False
79.3312 	EXP 	text_3: autoDraw = False
79.3312 	EXP 	text_2: autoDraw = False
79.3312 	EXP 	textbox: autoDraw = False
79.3312 	EXP 	text_3: autoDraw = False
79.3542 	EXP 	window1: mouseVisible = True
